,Date,Time,Tel,Confirmations
9043,20200331,1930,c3,0
9044,20200331,1942,c3,0
9045,20200331,1954,c3,0
9046,20200331,2006,c3,0
9047,20200331,2018,c3,0
9048,20200331,2030,c3,0
9049,20200331,2042,c3,0
9050,20200331,2118,c3,0
9051,20200331,2130,c3,0
9052,20200331,2142,c3,0
9053,20200331,2154,c3,0
9054,20200331,2206,c3,0
9055,20200331,2218,c3,0
9056,20200331,2230,c3,0
9057,20200331,2306,c3,0
9058,20200331,2318,c3,0
9059,20200331,2330,c3,0
9060,20200331,2342,c3,0
9061,20200331,2354,c3,0
9062,20200401,0006,c3,0
9063,20200401,0018,c3,0
9064,20200401,0030,c3,0
9065,20200401,0042,c3,0
9066,20200401,0054,c3,0
9067,20200401,0130,c3,0
9068,20200401,0142,c3,0
9069,20200401,0154,c3,0
9070,20200401,0206,c3,0
9071,20200401,0218,c3,0
9072,20200401,0230,c3,0
9073,20200401,0242,c3,0
9074,20200401,0306,c3,0
9075,20200401,0318,c3,0
9076,20200401,0330,c3,0
9077,20200401,0342,c3,0
9078,20200401,0354,c3,0
9079,20200401,0406,c3,0
9080,20200401,0418,c3,0
9081,20200401,0430,c3,0
9082,20200401,0442,c3,0
9083,20200401,0454,c3,0
9084,20200401,0506,c3,0
9085,20200401,0518,c3,0
9086,20200401,0530,c3,0
9087,20200401,0542,c3,0
9088,20200401,0554,c3,0
9089,20200401,0606,c3,0
9090,20200401,0618,c3,0
9091,20200401,0630,c3,0
9092,20200401,0642,c3,0
9093,20200401,0654,c3,0
9094,20200401,0706,c3,0
9095,20200401,0718,c3,0
9096,20200401,0730,c3,0
9097,20200401,0742,c3,0
9098,20200401,0754,c3,0
9099,20200401,0806,c3,0
9100,20200401,0818,c3,0
9101,20200401,0830,c3,0
9102,20200401,0842,c3,0
9103,20200401,0906,c3,0
9104,20200401,0918,c3,0
9105,20200401,0930,c3,0
9106,20200401,0942,c3,0
9107,20200401,0954,c3,0
9108,20200401,1006,c3,0
9109,20200401,1018,c3,0
9110,20200401,1030,c3,0
9111,20200401,1042,c3,0
9112,20200401,1054,c3,0
9113,20200401,1106,c3,0
9114,20200401,1118,c3,0
9115,20200401,1130,c3,0
9116,20200401,1142,c3,0
9117,20200401,1154,c3,0
9118,20200401,1206,c3,0
9119,20200401,1218,c3,0
9120,20200401,1230,c3,0
9121,20200401,1242,c3,0
9122,20200401,1254,c3,0
9123,20200401,1330,c3,0
9124,20200401,1342,c3,0
9125,20200401,1354,c3,0
9126,20200401,1406,c3,0
9127,20200401,1418,c3,0
9128,20200401,1430,c3,0
9129,20200401,1442,c3,0
9130,20200401,1510,c3,0
9131,20200401,1521,c3,0
9132,20200401,1531,c3,0
9133,20200401,1542,c3,0
9134,20200401,1554,c3,0
9135,20200401,1606,c3,0
9136,20200401,1618,c3,0
9137,20200401,1630,c3,0
9138,20200401,1642,c3,0
9139,20200401,1654,c3,0
9140,20200401,1706,c3,0
9141,20200401,1718,c3,0
9142,20200401,1730,c3,0
9143,20200401,1742,c3,0
9144,20200401,1754,c3,0
9145,20200401,1806,c3,0
9146,20200401,1818,c3,0
9147,20200401,1830,c3,0
9148,20200401,1842,c3,0
9149,20200401,1854,c3,0
9150,20200401,1906,c3,0
9151,20200401,1918,c3,0
9152,20200401,1930,c3,0
9153,20200401,1942,c3,0
9154,20200401,1954,c3,0
9155,20200401,2006,c3,0
9156,20200401,2018,c3,0
9157,20200401,2030,c3,0
9158,20200401,2118,c3,0
9159,20200401,2130,c3,0
9160,20200401,2142,c3,0
9161,20200401,2154,c3,0
9162,20200401,2206,c3,0
9163,20200401,2218,c3,0
9164,20200401,2230,c3,0
9165,20200401,2306,c3,0
9166,20200401,2318,c3,0
9167,20200401,2330,c3,0
9168,20200401,2342,c3,0
9169,20200401,2354,c3,0
9170,20200402,0006,c3,0
9171,20200402,0018,c3,0
9172,20200402,0030,c3,0
9173,20200402,0042,c3,0
9174,20200402,0054,c3,0
9175,20200402,0130,c3,0
9176,20200402,0142,c3,0
9177,20200402,0154,c3,0
9178,20200402,0206,c3,0
9179,20200402,0218,c3,0
9180,20200402,0230,c3,0
9181,20200402,0242,c3,0
9182,20200402,0306,c3,0
9183,20200402,0318,c3,0
9184,20200402,0330,c3,0
9185,20200402,0342,c3,0
9186,20200402,0354,c3,0
9187,20200402,0406,c3,0
9188,20200402,0418,c3,0
9189,20200402,0430,c3,0
9190,20200402,0442,c3,0
9191,20200402,0454,c3,0
9192,20200402,0506,c3,0
9193,20200402,0518,c3,0
9194,20200402,0530,c3,0
9195,20200402,0542,c3,0
9196,20200402,0554,c3,0
9197,20200402,0606,c3,0
9198,20200402,0618,c3,0
9199,20200402,0630,c3,0
9200,20200402,0642,c3,0
9201,20200402,0654,c3,0
9202,20200402,0706,c3,0
9203,20200402,0718,c3,0
9204,20200402,0730,c3,0
9205,20200402,0742,c3,0
9206,20200402,0754,c3,0
9207,20200402,0806,c3,0
9208,20200402,0818,c3,0
9209,20200402,0830,c3,0
9210,20200402,0842,c3,0
9211,20200402,0906,c3,0
9212,20200402,0918,c3,0
9213,20200402,0930,c3,0
9214,20200402,0942,c3,0
9215,20200402,0954,c3,0
9216,20200402,1006,c3,0
9217,20200402,1018,c3,0
9218,20200402,1030,c3,0
9219,20200402,1042,c3,0
9220,20200402,1054,c3,0
9221,20200402,1106,c3,0
9222,20200402,1118,c3,0
9223,20200402,1130,c3,0
9224,20200402,1142,c3,0
9225,20200402,1154,c3,0
9226,20200402,1206,c3,0
9227,20200402,1218,c3,0
9228,20200402,1230,c3,0
9229,20200402,1242,c3,0
9230,20200402,1254,c3,0
9231,20200402,1330,c3,0
9232,20200402,1342,c3,0
9233,20200402,1354,c3,0
9234,20200402,1406,c3,0
9235,20200402,1418,c3,0
9236,20200402,1430,c3,0
9237,20200402,1442,c3,0
9238,20200402,1506,c3,0
9239,20200402,1518,c3,0
9240,20200402,1530,c3,0
9241,20200402,1554,c3,0
9242,20200402,1606,c3,0
9243,20200402,1618,c3,0
9244,20200402,1630,c3,0
9245,20200402,1642,c3,0
9246,20200402,1654,c3,0
9247,20200402,1706,c3,0
9248,20200402,1718,c3,0
9249,20200402,1730,c3,0
9250,20200402,1742,c3,0
9251,20200402,1754,c3,0
9252,20200402,1806,c3,0
9253,20200402,1818,c3,0
9254,20200402,1830,c3,0
9255,20200402,1842,c3,0
9256,20200402,1854,c3,0
9257,20200402,1906,c3,0
9258,20200402,1918,c3,0
9259,20200402,1942,c3,0
9260,20200402,1954,c3,0
9261,20200402,2006,c3,0
9262,20200402,2018,c3,0
9263,20200402,2030,c3,0
9264,20200402,2118,c3,0
9265,20200402,2130,c3,0
9266,20200402,2142,c3,0
9267,20200402,2154,c3,0
9268,20200402,2206,c3,0
9269,20200402,2218,c3,0
9270,20200402,2230,c3,0
9271,20200402,2306,c3,0
9272,20200402,2318,c3,0
9273,20200402,2330,c3,0
9274,20200402,2342,c3,0
9275,20200402,2354,c3,0
9276,20200403,0006,c3,0
9277,20200403,0018,c3,0
9278,20200403,0030,c3,0
9279,20200403,0042,c3,0
9280,20200403,0054,c3,0
9281,20200403,0130,c3,0
9282,20200403,0142,c3,0
9283,20200403,0154,c3,0
9284,20200403,0218,c3,0
9285,20200403,0230,c3,0
9286,20200403,0242,c3,0
9287,20200403,0306,c3,0
9288,20200403,0318,c3,0
9289,20200403,0330,c3,0
9290,20200403,0422,c3,0
9291,20200403,0432,c3,0
9292,20200403,0443,c3,0
9293,20200403,0454,c3,0
9294,20200403,0506,c3,0
9295,20200403,0518,c3,0
9296,20200403,0530,c3,0
9297,20200403,0542,c3,0
9298,20200403,0618,c3,0
9299,20200403,0630,c3,0
9300,20200403,0718,c3,0
9301,20200403,0730,c3,0
9302,20200403,0742,c3,0
9303,20200403,0806,c3,0
9304,20200403,0830,c3,0
9305,20200403,0842,c3,0
9306,20200403,0906,c3,0
9307,20200403,0930,c3,0
9308,20200403,0942,c3,0
9309,20200403,0954,c3,0
9310,20200403,1006,c3,0
9311,20200403,1018,c3,0
9312,20200403,1030,c3,0
9313,20200403,1042,c3,0
9314,20200403,1054,c3,0
9315,20200403,1106,c3,0
9316,20200403,1118,c3,0
9317,20200403,1130,c3,0
9318,20200403,1142,c3,0
9319,20200403,1154,c3,0
9320,20200403,1206,c3,0
9321,20200403,1218,c3,0
9322,20200403,1230,c3,0
9323,20200403,1242,c3,0
9324,20200403,1254,c3,0
9325,20200403,1330,c3,0
9326,20200403,1342,c3,0
9327,20200403,1354,c3,0
9328,20200403,1406,c3,0
9329,20200403,1418,c3,0
9330,20200403,1430,c3,0
9331,20200403,1442,c3,0
9332,20200403,1506,c3,0
9333,20200403,1530,c3,0
9334,20200403,1542,c3,0
9335,20200403,1554,c3,0
9336,20200403,1651,c3,0
9337,20200403,1706,c3,0
9338,20200403,1718,c3,0
9339,20200403,1730,c3,0
9340,20200403,1742,c3,0
9341,20200403,1754,c3,0
9342,20200403,1806,c3,0
9343,20200403,1818,c3,0
9344,20200403,1830,c3,0
9345,20200403,1842,c3,0
9346,20200403,1854,c3,0
9347,20200403,1906,c3,0
9348,20200403,1918,c3,0
9349,20200403,1930,c3,0
9350,20200403,1942,c3,0
9351,20200403,1954,c3,0
9352,20200403,2006,c3,0
9353,20200403,2018,c3,0
9354,20200403,2030,c3,0
9355,20200403,2042,c3,0
9356,20200403,2118,c3,0
9357,20200403,2130,c3,0
9358,20200403,2142,c3,0
9359,20200403,2154,c3,0
9360,20200403,2206,c3,0
9361,20200403,2218,c3,0
9362,20200403,2230,c3,0
9363,20200403,2306,c3,0
9364,20200403,2318,c3,0
9365,20200403,2330,c3,0
9366,20200403,2342,c3,0
9367,20200403,2354,c3,0
9368,20200404,0006,c3,0
9369,20200404,0018,c3,0
9370,20200404,0030,c3,0
9371,20200404,0042,c3,0
9372,20200404,0054,c3,0
9373,20200404,0130,c3,0
9374,20200404,0142,c3,0
9375,20200404,0154,c3,0
9376,20200404,0206,c3,0
9377,20200404,0218,c3,0
9378,20200404,0230,c3,0
9379,20200404,0242,c3,0
9380,20200404,0306,c3,0
9381,20200404,0318,c3,0
9382,20200404,0330,c3,0
9383,20200404,0342,c3,0
9384,20200404,0354,c3,0
9385,20200404,0406,c3,0
9386,20200404,0418,c3,0
9387,20200404,0430,c3,0
9388,20200404,0442,c3,0
9389,20200404,0454,c3,0
9390,20200404,0506,c3,0
9391,20200404,0518,c3,0
9392,20200404,0530,c3,0
9393,20200404,0542,c3,0
9394,20200404,0554,c3,0
9395,20200404,0606,c3,0
9396,20200404,0618,c3,0
9397,20200404,0630,c3,0
9398,20200404,0642,c3,0
9399,20200404,0654,c3,0
9400,20200404,0706,c3,0
9401,20200404,0718,c3,0
9402,20200404,0730,c3,0
9403,20200404,0742,c3,0
9404,20200404,0754,c3,0
9405,20200404,0806,c3,0
9406,20200404,0818,c3,0
9407,20200404,0830,c3,0
9408,20200404,0842,c3,0
9409,20200404,0906,c3,0
9410,20200404,0918,c3,0
9411,20200404,0930,c3,0
9412,20200404,0942,c3,0
9413,20200404,0954,c3,0
9414,20200404,1006,c3,0
9415,20200404,1018,c3,0
9416,20200404,1030,c3,0
9417,20200404,1042,c3,0
9418,20200404,1054,c3,0
9419,20200404,1106,c3,0
9420,20200404,1118,c3,0
9421,20200404,1130,c3,0
9422,20200404,1142,c3,0
9423,20200404,1154,c3,0
9424,20200404,1206,c3,0
9425,20200404,1218,c3,0
9426,20200404,1230,c3,0
9427,20200404,1242,c3,0
9428,20200404,1254,c3,0
9429,20200404,1330,c3,0
9430,20200404,1342,c3,0
9431,20200404,1354,c3,0
9432,20200404,1406,c3,0
9433,20200404,1418,c3,0
9434,20200404,1430,c3,0
9435,20200404,1442,c3,0
9436,20200404,1506,c3,0
9437,20200404,1518,c3,0
9438,20200404,1530,c3,0
9439,20200404,1542,c3,0
9440,20200404,1554,c3,0
9441,20200404,1606,c3,0
9442,20200404,1618,c3,0
9443,20200404,1630,c3,0
9444,20200404,1642,c3,0
9445,20200404,1654,c3,1
9446,20200404,1706,c3,1
9447,20200404,1718,c3,1
9448,20200404,1730,c3,1
9449,20200404,1742,c3,1
9450,20200404,1754,c3,1
9451,20200404,1806,c3,1
9452,20200404,1818,c3,0
9453,20200404,1830,c3,1
9454,20200404,1842,c3,1
9455,20200404,1854,c3,1
9456,20200404,1906,c3,1
9457,20200404,1918,c3,1
9458,20200404,1930,c3,1
9459,20200404,1942,c3,0
9460,20200404,1954,c3,0
9461,20200404,2006,c3,0
9462,20200404,2018,c3,0
9463,20200404,2030,c3,0
9464,20200404,2042,c3,0
9465,20200404,2118,c3,0
9466,20200404,2130,c3,0
9467,20200404,2142,c3,0
9468,20200404,2154,c3,0
9469,20200404,2206,c3,0
9470,20200404,2218,c3,0
9471,20200404,2230,c3,0
9472,20200404,2306,c3,0
9473,20200404,2318,c3,0
9474,20200404,2330,c3,0
9475,20200404,2342,c3,0
9476,20200404,2354,c3,0
9477,20200405,0006,c3,0
9478,20200405,0018,c3,0
9479,20200405,0030,c3,0
9480,20200405,0042,c3,0
9481,20200405,0054,c3,0
9482,20200405,0130,c3,0
9483,20200405,0142,c3,0
9484,20200405,0154,c3,0
9485,20200405,0206,c3,0
9486,20200405,0218,c3,0
9487,20200405,0230,c3,0
9488,20200405,0242,c3,0
9489,20200405,0306,c3,0
9490,20200405,0318,c3,0
9491,20200405,0330,c3,0
9492,20200405,0342,c3,0
9493,20200405,0354,c3,0
9494,20200405,0406,c3,0
9495,20200405,0418,c3,0
9496,20200405,0430,c3,0
9497,20200405,0442,c3,0
9498,20200405,0454,c3,0
9499,20200405,0506,c3,0
9500,20200405,0518,c3,0
9501,20200405,0530,c3,0
9502,20200405,0542,c3,0
9503,20200405,0554,c3,0
9504,20200405,0606,c3,0
9505,20200405,0618,c3,0
9506,20200405,0630,c3,0
9507,20200405,0642,c3,0
9508,20200405,0654,c3,0
9509,20200405,0706,c3,0
9510,20200405,0718,c3,0
9511,20200405,0730,c3,0
9512,20200405,0742,c3,0
9513,20200405,0754,c3,0
9514,20200405,0806,c3,0
9515,20200405,0818,c3,0
9516,20200405,0830,c3,0
9517,20200405,0842,c3,0
9518,20200405,0906,c3,0
9519,20200405,0918,c3,0
9520,20200405,0930,c3,0
9521,20200405,0942,c3,0
9522,20200405,0954,c3,0
9523,20200405,1006,c3,0
9524,20200405,1018,c3,0
9525,20200405,1030,c3,0
9526,20200405,1042,c3,0
9527,20200405,1054,c3,0
9528,20200405,1106,c3,0
9529,20200405,1118,c3,0
9530,20200405,1130,c3,0
9531,20200405,1142,c3,0
9532,20200405,1154,c3,0
9533,20200405,1206,c3,0
9534,20200405,1218,c3,0
9535,20200405,1230,c3,0
9536,20200405,1242,c3,0
9537,20200405,1254,c3,0
9538,20200405,1330,c3,0
9539,20200405,1342,c3,0
9540,20200405,1354,c3,0
9541,20200405,1406,c3,0
9542,20200405,1418,c3,0
9543,20200405,1430,c3,0
9544,20200405,1442,c3,0
9545,20200405,1510,c3,0
9546,20200405,1521,c3,0
9547,20200405,1531,c3,0
9548,20200405,1542,c3,0
9549,20200405,1554,c3,0
9550,20200405,1606,c3,0
9551,20200405,1618,c3,0
9552,20200405,1630,c3,0
9553,20200405,1642,c3,0
9554,20200405,1654,c3,0
9555,20200405,1706,c3,0
9556,20200405,1718,c3,0
9557,20200405,1730,c3,0
9558,20200405,1742,c3,0
9559,20200405,1754,c3,0
9560,20200405,1806,c3,0
9561,20200405,1818,c3,0
9562,20200405,1830,c3,0
9563,20200405,1842,c3,0
9564,20200405,1854,c3,0
9565,20200405,1906,c3,0
9566,20200405,1918,c3,0
9567,20200405,1930,c3,0
9568,20200405,1942,c3,0
9569,20200405,1954,c3,0
9570,20200405,2006,c3,0
9571,20200405,2018,c3,0
9572,20200405,2030,c3,0
9573,20200405,2118,c3,0
9574,20200405,2130,c3,0
9575,20200405,2142,c3,0
9576,20200405,2154,c3,0
9577,20200405,2206,c3,0
9578,20200405,2218,c3,0
9579,20200405,2230,c3,0
9580,20200405,2306,c3,0
9581,20200405,2318,c3,0
9582,20200405,2330,c3,0
9583,20200405,2342,c3,0
9584,20200405,2354,c3,0
9585,20200406,0006,c3,0
9586,20200406,0018,c3,0
9587,20200406,0030,c3,0
9588,20200406,0042,c3,0
9589,20200406,0054,c3,0
9590,20200406,0130,c3,0
9591,20200406,0142,c3,0
9592,20200406,0154,c3,0
9593,20200406,0206,c3,0
9594,20200406,0218,c3,0
9595,20200406,0230,c3,0
9596,20200406,0242,c3,0
9597,20200406,0306,c3,0
9598,20200406,0318,c3,0
9599,20200406,0330,c3,0
9600,20200406,0342,c3,0
9601,20200406,0354,c3,0
9602,20200406,0406,c3,0
9603,20200406,0418,c3,0
9604,20200406,0430,c3,0
9605,20200406,0442,c3,0
9606,20200406,0506,c3,0
9607,20200406,0518,c3,0
9608,20200406,0530,c3,0
9609,20200406,0542,c3,0
9610,20200406,0554,c3,0
9611,20200406,0606,c3,0
9612,20200406,0618,c3,0
9613,20200406,0630,c3,0
9614,20200406,0642,c3,0
9615,20200406,0654,c3,0
9616,20200406,0706,c3,0
9617,20200406,0718,c3,0
9618,20200406,0730,c3,0
9619,20200406,0742,c3,0
9620,20200406,0754,c3,0
9621,20200406,0806,c3,0
9622,20200406,0818,c3,0
9623,20200406,0830,c3,0
9624,20200406,0842,c3,0
9625,20200406,0906,c3,0
9626,20200406,0918,c3,0
9627,20200406,0930,c3,0
9628,20200406,0942,c3,0
9629,20200406,0954,c3,0
9630,20200406,1006,c3,0
9631,20200406,1018,c3,0
9632,20200406,1030,c3,0
9633,20200406,1042,c3,0
9634,20200406,1054,c3,0
9635,20200406,1106,c3,0
9636,20200406,1118,c3,0
9637,20200406,1130,c3,0
9638,20200406,1142,c3,0
9639,20200406,1206,c3,0
9640,20200406,1218,c3,0
9641,20200406,1230,c3,0
9642,20200406,1242,c3,0
9643,20200406,1254,c3,0
9644,20200406,1330,c3,0
9645,20200406,1342,c3,0
9646,20200406,1354,c3,0
9647,20200406,1406,c3,0
9648,20200406,1418,c3,0
9649,20200406,1430,c3,0
9650,20200406,1442,c3,0
9651,20200406,1506,c3,0
9652,20200406,1518,c3,0
9653,20200406,1530,c3,0
9654,20200406,1542,c3,0
9655,20200406,1554,c3,0
9656,20200406,1606,c3,0
9657,20200406,1618,c3,0
9658,20200406,1630,c3,0
9659,20200406,1642,c3,0
9660,20200406,1654,c3,0
9661,20200406,1706,c3,0
9662,20200406,1718,c3,0
9663,20200406,1730,c3,0
9664,20200406,1742,c3,0
9665,20200406,1754,c3,0
9666,20200406,1806,c3,0
9667,20200406,1818,c3,0
9668,20200406,1830,c3,0
9669,20200406,1842,c3,0
9670,20200406,1854,c3,0
9671,20200406,1906,c3,0
9672,20200406,1918,c3,0
9673,20200406,1930,c3,0
9674,20200406,1942,c3,0
9675,20200406,1954,c3,0
9676,20200406,2006,c3,0
9677,20200406,2018,c3,0
9678,20200406,2030,c3,0
9679,20200406,2118,c3,0
9680,20200406,2130,c3,0
9681,20200406,2142,c3,0
9682,20200406,2154,c3,0
9683,20200406,2206,c3,0
9684,20200406,2218,c3,0
9685,20200406,2230,c3,0
9686,20200406,2306,c3,0
9687,20200406,2330,c3,0
9688,20200406,2342,c3,0
9689,20200406,2354,c3,0
9690,20200407,0006,c3,0
9691,20200407,0018,c3,0
9692,20200407,0030,c3,0
9693,20200407,0042,c3,0
9694,20200407,0054,c3,0
9695,20200407,0130,c3,0
9696,20200407,0142,c3,0
9697,20200407,0154,c3,0
9698,20200407,0206,c3,0
9699,20200407,0218,c3,0
9700,20200407,0230,c3,0
9701,20200407,0242,c3,0
9702,20200407,0306,c3,0
9703,20200407,0318,c3,0
9704,20200407,0330,c3,0
9705,20200407,0342,c3,0
9706,20200407,0354,c3,0
9707,20200407,0406,c3,0
9708,20200407,0418,c3,0
9709,20200407,0430,c3,0
9710,20200407,0442,c3,0
9711,20200407,0454,c3,0
9712,20200407,0506,c3,0
9713,20200407,0518,c3,0
9714,20200407,0530,c3,0
9715,20200407,0542,c3,0
9716,20200407,0554,c3,0
9717,20200407,0606,c3,0
9718,20200407,0618,c3,0
9719,20200407,0630,c3,0
9720,20200407,0642,c3,0
9721,20200407,0654,c3,0
9722,20200407,0706,c3,0
9723,20200407,0718,c3,0
9724,20200407,0730,c3,0
9725,20200407,0742,c3,0
9726,20200407,0754,c3,0
9727,20200407,0806,c3,0
9728,20200407,0818,c3,0
9729,20200407,0830,c3,0
9730,20200407,0842,c3,0
9731,20200407,0906,c3,0
9732,20200407,0918,c3,0
9733,20200407,0930,c3,0
9734,20200407,0942,c3,0
9735,20200407,0954,c3,0
9736,20200407,1006,c3,0
9737,20200407,1018,c3,0
9738,20200407,1030,c3,0
9739,20200407,1042,c3,0
9740,20200407,1054,c3,0
9741,20200407,1106,c3,0
9742,20200407,1118,c3,0
9743,20200407,1130,c3,0
9744,20200407,1142,c3,0
9745,20200407,1154,c3,0
9746,20200407,1206,c3,0
9747,20200407,1218,c3,0
9748,20200407,1230,c3,0
9749,20200407,1242,c3,0
9750,20200407,1254,c3,0
9751,20200407,1330,c3,0
9752,20200407,1342,c3,0
9753,20200407,1354,c3,0
9754,20200407,1406,c3,0
9755,20200407,1418,c3,0
9756,20200407,1430,c3,0
9757,20200407,1442,c3,0
9758,20200407,1506,c3,0
9759,20200407,1553,c3,0
9760,20200407,1606,c3,0
9761,20200407,1618,c3,0
9762,20200407,1630,c3,0
9763,20200407,1642,c3,0
9764,20200407,1654,c3,0
9765,20200407,1706,c3,0
9766,20200407,1718,c3,0
9767,20200407,1730,c3,0
9768,20200407,1742,c3,0
9769,20200407,1754,c3,0
9770,20200407,1806,c3,0
9771,20200407,1818,c3,0
9772,20200407,1830,c3,0
9773,20200407,1842,c3,0
9774,20200407,1854,c3,0
9775,20200407,1906,c3,0
9776,20200407,1918,c3,0
9777,20200407,1930,c3,0
9778,20200407,1942,c3,0
9779,20200407,1954,c3,0
9780,20200407,2006,c3,0
9781,20200407,2018,c3,0
9782,20200407,2030,c3,0
9783,20200407,2042,c3,0
9784,20200407,2118,c3,0
9785,20200407,2130,c3,0
9786,20200407,2142,c3,0
9787,20200407,2154,c3,0
9788,20200407,2206,c3,0
9789,20200407,2218,c3,0
9790,20200407,2230,c3,0
9791,20200407,2306,c3,0
9792,20200407,2318,c3,0
9793,20200407,2330,c3,0
9794,20200407,2342,c3,0
9795,20200407,2354,c3,0
9796,20200408,0006,c3,0
9797,20200408,0018,c3,0
9798,20200408,0030,c3,0
9799,20200408,0042,c3,0
9800,20200408,0054,c3,0
9801,20200408,0130,c3,0
9802,20200408,0142,c3,0
9803,20200408,0154,c3,0
9804,20200408,0206,c3,0
9805,20200408,0218,c3,0
9806,20200408,0230,c3,0
9807,20200408,0242,c3,0
9808,20200408,0306,c3,0
9809,20200408,0318,c3,0
9810,20200408,0330,c3,0
9811,20200408,0342,c3,0
9812,20200408,0354,c3,0
9813,20200408,0406,c3,0
9814,20200408,0418,c3,0
9815,20200408,0430,c3,0
9816,20200408,0442,c3,0
9817,20200408,0454,c3,0
9818,20200408,0506,c3,0
9819,20200408,0518,c3,0
9820,20200408,0530,c3,0
9821,20200408,0542,c3,0
9822,20200408,0554,c3,0
9823,20200408,0606,c3,0
9824,20200408,0618,c3,0
9825,20200408,0630,c3,0
9826,20200408,0642,c3,0
9827,20200408,0654,c3,0
9828,20200408,0706,c3,0
9829,20200408,0718,c3,0
9830,20200408,0730,c3,0
9831,20200408,0742,c3,0
9832,20200408,0754,c3,0
9833,20200408,0806,c3,0
9834,20200408,0818,c3,0
9835,20200408,0830,c3,0
9836,20200408,0842,c3,0
9837,20200408,0918,c3,0
9838,20200408,0930,c3,0
9839,20200408,0942,c3,0
9840,20200408,0954,c3,0
9841,20200408,1018,c3,0
9842,20200408,1030,c3,0
9843,20200408,1042,c3,0
9844,20200408,1054,c3,0
9845,20200408,1106,c3,0
9846,20200408,1118,c3,0
9847,20200408,1130,c3,0
9848,20200408,1142,c3,0
9849,20200408,1154,c3,0
9850,20200408,1206,c3,0
9851,20200408,1218,c3,0
9852,20200408,1230,c3,0
9853,20200408,1242,c3,0
9854,20200408,1254,c3,0
9855,20200408,1330,c3,0
9856,20200408,1342,c3,0
9857,20200408,1354,c3,0
9858,20200408,1406,c3,0
9859,20200408,1418,c3,0
9860,20200408,1430,c3,0
9861,20200408,1442,c3,0
9862,20200408,1510,c3,0
9863,20200408,1521,c3,0
9864,20200408,1531,c3,0
9865,20200408,1542,c3,0
9866,20200408,1554,c3,0
9867,20200408,1606,c3,0
9868,20200408,1618,c3,0
9869,20200408,1630,c3,0
9870,20200408,1642,c3,0
9871,20200408,1654,c3,0
9872,20200408,1706,c3,0
9873,20200408,1718,c3,0
9874,20200408,1730,c3,0
9875,20200408,1742,c3,0
9876,20200408,1754,c3,0
9877,20200408,1806,c3,0
9878,20200408,1818,c3,0
9879,20200408,1830,c3,0
9880,20200408,1842,c3,0
9881,20200408,1854,c3,0
9882,20200408,1906,c3,0
9883,20200408,1918,c3,0
9884,20200408,1930,c3,0
9885,20200408,1942,c3,0
9886,20200408,1954,c3,0
9887,20200408,2006,c3,0
9888,20200408,2018,c3,0
9889,20200408,2030,c3,0
9890,20200408,2118,c3,0
9891,20200408,2130,c3,0
9892,20200408,2142,c3,0
9893,20200408,2154,c3,0
9894,20200408,2206,c3,0
9895,20200408,2218,c3,0
9896,20200408,2230,c3,0
9897,20200408,2306,c3,0
9898,20200408,2318,c3,0
9899,20200408,2330,c3,0
9900,20200408,2342,c3,0
9901,20200408,2354,c3,0
9902,20200409,0006,c3,0
9903,20200409,0018,c3,0
9904,20200409,0030,c3,0
9905,20200409,0042,c3,0
9906,20200409,0054,c3,0
9907,20200409,0130,c3,0
9908,20200409,0142,c3,0
9909,20200409,0154,c3,0
9910,20200409,0206,c3,0
9911,20200409,0218,c3,0
9912,20200409,0230,c3,0
9913,20200409,0242,c3,0
9914,20200409,0306,c3,0
9915,20200409,0318,c3,0
9916,20200409,0330,c3,0
9917,20200409,0342,c3,0
9918,20200409,0354,c3,0
9919,20200409,0406,c3,0
9920,20200409,0418,c3,0
9921,20200409,0430,c3,0
9922,20200409,0442,c3,0
9923,20200409,0454,c3,0
9924,20200409,0506,c3,0
9925,20200409,0518,c3,0
9926,20200409,0530,c3,0
9927,20200409,0554,c3,0
9928,20200409,0606,c3,0
9929,20200409,0618,c3,0
9930,20200409,0630,c3,0
9931,20200409,0642,c3,0
9932,20200409,0654,c3,0
9933,20200409,0706,c3,0
9934,20200409,0718,c3,0
9935,20200409,0730,c3,0
9936,20200409,0742,c3,0
9937,20200409,0754,c3,0
9938,20200409,0806,c3,0
9939,20200409,0818,c3,0
9940,20200409,0830,c3,0
9941,20200409,0842,c3,0
9942,20200409,0906,c3,0
9943,20200409,0918,c3,0
9944,20200409,0930,c3,0
9945,20200409,0942,c3,0
9946,20200409,0954,c3,0
9947,20200409,1006,c3,0
9948,20200409,1018,c3,0
9949,20200409,1030,c3,0
9950,20200409,1042,c3,0
9951,20200409,1054,c3,0
9952,20200409,1106,c3,0
9953,20200409,1118,c3,0
9954,20200409,1130,c3,0
9955,20200409,1142,c3,0
9956,20200409,1154,c3,0
9957,20200409,1206,c3,0
9958,20200409,1218,c3,0
9959,20200409,1230,c3,0
9960,20200409,1242,c3,0
9961,20200409,1254,c3,0
9962,20200409,1330,c3,0
9963,20200409,1342,c3,0
9964,20200409,1354,c3,0
9965,20200409,1406,c3,0
9966,20200409,1418,c3,0
9967,20200409,1430,c3,0
9968,20200409,1442,c3,0
9969,20200409,1506,c3,0
9970,20200409,1518,c3,0
9971,20200409,1530,c3,0
9972,20200409,1542,c3,0
9973,20200409,1554,c3,0
9974,20200409,1606,c3,0
